objid,sample,asset_id,dr7objid,p_smooth,p_disk,p_star,is_smooth,is_disk,check
587725552824615007,original,10545,587725552824615007,0.26046336,0.9048166,0.008231717,False,True,True
587725552824615013,original,10546,587725552824615013,0.8421272,0.089,0.022,True,False,True
587725552824680581,original,10548,587725552824680581,0.16050269,0.8980469,0.0,False,True,True
587725552824877143,original,10551,587725552824877143,0.854,0.097,0.049,True,False,True
587725552824877170,original,10552,587725552824877170,0.25228542,0.7877444,0.0039068153,False,True,True
587725552825401430,original,10558,587725552825401430,0.76578486,0.08628894,0.048462793,True,False,True
587725552825860221,original,10561,587725552825860221,0.7729476,0.21381737,0.042084392,True,False,True
587725552826253426,original,10563,587725552826253426,0.9420464,0.023,0.047,True,False,True
587725552826515576,original,10564,587725552826515576,0.051114336,0.93232554,0.0,False,True,True
587725552826581046,original,10565,587725552826581046,0.0,0.9891866,0.0108134365,False,True,True
587725552826581143,original,10567,587725552826581143,0.22079182,0.891179,0.009063939,False,True,True
587725552826777738,original,10569,587725552826777738,0.8024512,0.15400386,0.037764292,True,False,True
587725552826974307,original,10571,587725552826974307,0.90558785,0.06886345,0.0,True,False,True
587725552826974326,original,10573,587725552826974326,0.76640743,0.14433677,0.067,True,False,True
587725552827039857,original,10575,587725552827039857,0.0,1.0,0.0,False,True,True
587725552827302019,original,10578,587725552827302019,0.19066495,0.84715563,0.020146878,False,True,True
587725552827367491,original,10579,587725552827367491,0.10291669,0.87595814,0.037879705,False,True,True
587725552827433093,original,10583,587725552827433093,0.071605794,0.93392307,0.022015063,False,True,True
587725552827433113,original,10584,587725552827433113,0.70683074,0.26339114,0.060910936,True,False,True
587725552827629763,original,10586,587725552827629763,0.09871525,0.98218435,0.0,False,True,True
587725552827826266,original,10587,587725552827826266,0.26016846,0.70926756,0.029799366,False,True,True
587725552828612618,original,10590,587725552828612618,0.091441385,0.9162642,0.0,False,True,True
587725552829333612,original,10595,587725552829333612,0.10448854,0.9498842,0.0,False,True,True
587725552829333647,original,10597,587725552829333647,0.7227779,0.08308563,0.09741662,True,False,True
587725552829333669,original,10598,587725552829333669,0.7313879,0.22567485,0.024,True,False,True
587725552829399162,original,10600,587725552829399162,0.7364903,0.1288914,0.029916776,True,False,True
587725575885750404,original,10601,587725575885750404,0.90709186,0.20368977,0.0,True,False,True
587725575885750485,original,10602,587725575885750485,0.039024316,0.98667186,0.0,False,True,True
587725575886012602,original,10604,587725575886012602,0.7835816,0.2996574,0.0,True,False,True
587725575886012646,original,10605,587725575886012646,0.057142217,0.9800991,0.00013555742,False,True,True
587725575886274642,original,10607,587725575886274642,0.0,0.98,0.02,False,True,True
587725575886340277,original,10608,587725575886340277,0.08615795,0.9355465,0.009573996,False,True,True
587725575886405896,original,10609,587725575886405896,0.10772385,0.90961653,0.008705925,False,True,True
587725575886602385,original,10612,587725575886602385,0.23090152,0.8164509,0.0,False,True,True
587725575886602443,original,10613,587725575886602443,0.26137215,0.8358356,0.017234528,False,True,True
587725575886733399,original,10614,587725575886733399,0.067,0.911,0.022,False,True,True
587725575886733531,original,10615,587725575886733531,0.26182342,0.7741992,0.01372263,False,True,True
587725575886799027,original,10617,587725575886799027,0.7135656,0.21025564,0.052751806,True,False,True
587725575886930154,original,10619,587725575886930154,0.13225581,0.87140507,0.037194837,False,True,True
587725575886995592,original,10620,587725575886995592,0.11072811,0.9023761,0.011509645,False,True,True
587725575886995627,original,10621,587725575886995627,0.034817394,0.98901564,0.0014666141,False,True,True
587725575887126711,original,10623,587725575887126711,0.050151296,0.9200526,0.017199846,False,True,True
587725575887126756,original,10625,587725575887126756,0.19164059,0.8765981,0.0,False,True,True
587725575887192206,original,10626,587725575887192206,0.05,0.932,0.017,False,True,True
587725575887192222,original,10627,587725575887192222,0.95609707,0.0,0.043902908,True,False,True
587725575887519804,original,10629,587725575887519804,0.13021271,0.88718474,0.024201376,False,True,True
587725575887650933,original,10631,587725575887650933,0.06813121,0.81549984,0.054480117,False,True,True
587725575888044060,original,10636,587725575888044060,0.78882575,0.07107107,0.07107107,True,False,True
587725575888044179,original,10637,587725575888044179,0.175,0.823,0.002,False,True,True
587725575888044213,original,10638,587725575888044213,0.21172112,0.95948815,0.0,False,True,True
587725575888240688,original,10640,587725575888240688,0.15082297,0.8903336,0.0,False,True,True
587725575888240815,original,10641,587725575888240815,0.27612346,0.920484,0.016682629,False,True,True
587725575888503012,original,10646,587725575888503012,0.24435736,0.8179399,0.015246121,False,True,True
587725575888568538,original,10647,587725575888568538,0.04722279,0.9760893,0.010025571,False,True,True
587725575888568543,original,10648,587725575888568543,0.14749454,0.9563145,0.0055137468,False,True,True
587725575888830667,original,10654,587725575888830667,0.8454035,0.0709414,0.061983302,True,False,True
587725575888830719,original,10655,587725575888830719,0.14584447,0.8340648,0.0013735273,False,True,True
587725575888896200,original,10656,587725575888896200,0.13412908,0.92231655,0.015262497,False,True,True
587725575888961812,original,10659,587725575888961812,0.22187169,0.821584,0.0,False,True,True
587725575889223928,original,10662,587725575889223928,0.18106169,0.8492943,0.021607844,False,True,True
587725575889223936,original,10663,587725575889223936,0.71330506,0.20231232,0.115034364,True,False,True
587725575889289418,original,10664,587725575889289418,0.97118276,0.0,0.028817259,True,False,True
587725575889551376,original,10666,587725575889551376,0.8670236,0.1455897,0.014371165,True,False,True
587725575889551609,original,10667,587725575889551609,0.7043872,0.19023998,0.06291881,True,False,True
587725575889616931,original,10669,587725575889616931,0.7309685,0.12044416,0.039790373,True,False,True
587725575889617136,original,10670,587725575889617136,0.10535172,0.8750034,0.0,False,True,True
587725575889617199,original,10671,587725575889617199,0.8970649,0.037339352,0.033277642,True,False,True
587725575889682655,original,10672,587725575889682655,0.14984798,0.783041,0.0,False,True,True
587725575889682695,original,10673,587725575889682695,0.80807596,0.16124025,0.070531055,True,False,True
587725575889748032,original,10674,587725575889748032,0.21379939,0.7665233,0.024596341,False,True,True
587725575889879339,original,10677,587725575889879339,0.248,0.743,0.009,False,True,True
587725575889944937,original,10678,587725575889944937,0.84887403,0.091224656,0.06976112,True,False,True
587725575890010383,original,10679,587725575890010383,0.7112033,0.088545725,0.04772643,True,False,True
587725575890010539,original,10680,587725575890010539,0.8858512,0.07636625,0.046393357,True,False,True
587725575890141388,original,10681,587725575890141388,0.83010465,0.16354501,0.0,True,False,True
587725575890141400,original,10682,587725575890141400,0.27492586,0.91247296,0.0071448316,False,True,True
587725575890141422,original,10684,587725575890141422,0.8899447,0.04360757,0.00778266,True,False,True
587725575890665604,original,10687,587725575890665604,0.25794247,0.9389122,0.0018342033,False,True,True
587725575890665781,original,10689,587725575890665781,0.885,0.091,0.024,True,False,True
587725576422686932,original,10698,587725576422686932,0.17194414,0.7661407,0.016138006,False,True,True
587725576422752469,original,10701,587725576422752469,0.06508394,0.9795437,0.0,False,True,True
587725576422817986,original,10704,587725576422817986,0.81873417,0.18730223,0.0,True,False,True
587725576423080154,original,10705,587725576423080154,0.03084016,0.99170506,0.0,False,True,True
587725576423211308,original,10707,587725576423211308,0.75786114,0.07870576,0.0738894,True,False,True
587725576423276885,original,10718,587725576423276885,0.14717792,0.8855596,0.0,False,True,True
587725576423342219,original,10720,587725576423342219,0.7081693,0.24612682,0.018884601,True,False,True
587725576423342326,original,10726,587725576423342326,0.22695753,0.8611519,0.008231194,False,True,True
587725576423342340,original,10728,587725576423342340,0.0,0.9718644,0.028135572,False,True,True
587725576423342343,original,10729,587725576423342343,0.18155955,0.77793014,0.01877774,False,True,True
587725576423342357,original,10730,587725576423342357,0.095527776,0.93434983,0.00476394,False,True,True
587725576423342367,original,10731,587725576423342367,0.09084826,0.88093525,0.009520989,False,True,True
587725576423342431,original,10737,587725576423342431,0.888,0.04,0.072,True,False,True
587725576423342458,original,10739,587725576423342458,0.7582141,0.09091753,0.1194771,True,False,True
587725576423342475,original,10740,587725576423342475,0.0545499,0.9659032,0.0,False,True,True
587725576423342499,original,10742,587725576423342499,0.736253,0.10062502,0.09103373,True,False,True
587725576423342512,original,10747,587725576423342512,0.79900616,0.16945525,0.0,True,False,True
587725576423407648,original,10751,587725576423407648,0.7183269,0.09198834,0.02521347,True,False,True
587725576423407771,original,10752,587725576423407771,0.7137325,0.24217026,0.017501753,True,False,True
587725576423407779,original,10753,587725576423407779,0.8368002,0.14540148,0.027505482,True,False,True
587725576423473326,original,10759,587725576423473326,0.27570647,0.78091717,0.009411306,False,True,True
587725576423473360,original,10762,587725576423473360,0.847,0.131,0.022,True,False,True
587725576423473437,original,10764,587725576423473437,0.11052013,0.8813285,0.0077946438,False,True,True
587725576423604429,original,10765,587725576423604429,0.78386074,0.12275611,0.018005308,True,False,True
587725576423800947,original,10769,587725576423800947,0.15853196,0.8945753,0.0056674243,False,True,True
587725576423801104,original,10771,587725576423801104,0.12806,0.83479124,0.0,False,True,True
587725576424063235,original,10774,587725576424063235,0.8839846,0.078754164,0.015205337,True,False,True
587725576424456404,original,10777,587725576424456404,0.77901185,0.0997295,0.08532702,True,False,True
587725576425177104,original,10784,587725576425177104,0.0,0.918,0.082,False,True,True
587725576425177410,original,10785,587725576425177410,0.0,1.0,0.0,False,True,True
587725576425373829,original,10788,587725576425373829,0.029249853,0.9893307,0.0,False,True,True
587725576425373994,original,10789,587725576425373994,0.7137033,0.22940245,0.0,True,False,True
587725576425439393,original,10791,587725576425439393,0.829,0.043,0.128,True,False,True
587725576425767161,original,10796,587725576425767161,0.21583691,0.92423886,0.0067254854,False,True,True
587725576425832622,original,10797,587725576425832622,0.034719456,0.96405345,0.024099454,False,True,True
587725576425832698,original,10798,587725576425832698,0.07381703,0.93653786,0.005899163,False,True,True
587725576425963691,original,10801,587725576425963691,0.8249799,0.15440823,0.0,True,False,True
587725576425963748,original,10802,587725576425963748,0.026482526,0.94905096,0.02797203,False,True,True
587725576426029262,original,10803,587725576426029262,0.7652561,0.1632787,0.0,True,False,True
587725576426094709,original,10804,587725576426094709,0.1088293,0.9133617,0.013499558,False,True,True
587725576426356739,original,10807,587725576426356739,0.17710276,0.79768765,0.055,False,True,True
587725576426356774,original,10809,587725576426356774,0.05579094,0.95,0.025,False,True,True
587725576426356869,original,10811,587725576426356869,0.03553692,0.96428514,0.017274678,False,True,True
587725576426487945,original,10812,587725576426487945,0.0,0.984,0.016,False,True,True
587725576426684611,original,10814,587725576426684611,0.1133437,0.8980928,0.043750394,False,True,True
587725576426684648,original,10815,587725576426684648,0.7092793,0.11262387,0.046214413,True,False,True
587725576427012476,original,10820,587725576427012476,0.16597691,0.7283014,0.048926882,False,True,True
